,index,LoadHourlyAvg,Percentile
33434,33434,1125.0,0.479
33435,33435,1124.928,0.479
33436,33436,1124.91,0.479
33437,33437,1124.91,0.479
33438,33438,1124.869090909091,0.479
33439,33439,1124.604,0.479
33440,33440,1124.55,0.479
33441,33441,1124.52,0.479
33442,33442,1124.4763636363637,0.479
33443,33443,1124.37,0.479
33444,33444,1124.3699999999997,0.479
33445,33445,1124.2800000000002,0.479
33446,33446,1124.2800000000002,0.479
33447,33447,1124.28,0.479
33448,33448,1124.2799999999997,0.479
33449,33449,1124.1900000000003,0.479
33450,33450,1124.1899999999996,0.479
33451,33451,1124.1818181818182,0.479
33452,33452,1124.01,0.479
33453,33453,1123.9200000000003,0.479
33454,33454,1123.9200000000003,0.479
33455,33455,1123.9200000000003,0.479
33456,33456,1123.92,0.479
33457,33457,1123.83,0.479
33458,33458,1123.7400000000002,0.479
33459,33459,1123.74,0.479
33460,33460,1123.65,0.479
33461,33461,1123.65,0.479
33462,33462,1123.65,0.479
33463,33463,1123.65,0.479
33464,33464,1123.4700000000003,0.479
33465,33465,1123.47,0.479
33466,33466,1123.47,0.479
33467,33467,1123.47,0.479
33468,33468,1123.47,0.479
33469,33469,1123.2900000000004,0.479
33470,33470,1123.2900000000004,0.479
33471,33471,1123.2000000000003,0.479
33472,33472,1123.2000000000003,0.479
33473,33473,1123.2000000000003,0.479
33474,33474,1123.2000000000003,0.479
33475,33475,1123.2000000000003,0.479
33476,33476,1123.2000000000003,0.479
33477,33477,1123.2,0.479
33478,33478,1123.2,0.479
33479,33479,1123.2,0.479
33480,33480,1123.2,0.479
33481,33481,1123.2,0.479
33482,33482,1123.2,0.479
33483,33483,1123.2,0.479
33484,33484,1123.2,0.479
33485,33485,1123.2,0.479
33486,33486,1123.2,0.479
33487,33487,1123.2,0.479
33488,33488,1123.2,0.479
33489,33489,1123.1999999999996,0.479
33490,33490,1123.1999999999996,0.479
33491,33491,1123.11,0.479
33492,33492,1123.11,0.479
33493,33493,1123.0919999999999,0.479
33494,33494,1123.0200000000002,0.479
33495,33495,1123.02,0.478
33496,33496,1122.93,0.478
33497,33497,1122.66,0.478
33498,33498,1122.66,0.478
33499,33499,1122.66,0.478
33500,33500,1122.57,0.478
33501,33501,1122.57,0.478
33502,33502,1122.5127272727277,0.478
33503,33503,1122.3000000000004,0.478
33504,33504,1122.3000000000004,0.478
33505,33505,1122.3,0.478
33506,33506,1122.3,0.478
33507,33507,1122.2100000000003,0.478
33508,33508,1122.21,0.478
33509,33509,1122.21,0.478
33510,33510,1122.12,0.478
33511,33511,1122.12,0.478
33512,33512,1122.12,0.478
33513,33513,1122.03,0.478
33514,33514,1122.03,0.478
33515,33515,1122.0,0.478
33516,33516,1121.9236363636364,0.478
33517,33517,1121.85,0.478
33518,33518,1121.85,0.478
33519,33519,1121.85,0.478
33520,33520,1121.8254545454545,0.478
33521,33521,1121.76,0.478
33522,33522,1121.76,0.478
33523,33523,1121.76,0.478
33524,33524,1121.6700000000003,0.478
33525,33525,1121.67,0.478
33526,33526,1121.49,0.478
33527,33527,1121.4327272727267,0.478
33528,33528,1121.4000000000003,0.478
33529,33529,1121.3100000000004,0.478
33530,33530,1121.31,0.478
33531,33531,1121.13,0.478
33532,33532,1121.0400000000004,0.478
33533,33533,1121.0400000000004,0.478
33534,33534,1120.95,0.478
33535,33535,1120.8600000000004,0.478
33536,33536,1120.8600000000004,0.478
33537,33537,1120.86,0.478
33538,33538,1120.86,0.478
33539,33539,1120.77,0.478
33540,33540,1120.68,0.478
33541,33541,1120.6472727272726,0.478
33542,33542,1120.5,0.478
33543,33543,1120.5,0.478
33544,33544,1120.5,0.478
33545,33545,1120.5,0.478
33546,33546,1120.450909090909,0.478
33547,33547,1120.3200000000004,0.478
33548,33548,1120.32,0.478
33549,33549,1120.32,0.478
33550,33550,1120.32,0.478
33551,33551,1120.32,0.478
33552,33552,1120.2300000000002,0.478
33553,33553,1120.2300000000002,0.478
33554,33554,1120.14,0.478
33555,33555,1120.14,0.478
33556,33556,1120.05,0.478
33557,33557,1120.05,0.478
33558,33558,1119.96,0.478
33559,33559,1119.96,0.477
33560,33560,1119.9599999999996,0.477
33561,33561,1119.8618181818183,0.477
33562,33562,1119.78,0.477
33563,33563,1119.69,0.477
33564,33564,1119.6899999999996,0.477
33565,33565,1119.6,0.477
33566,33566,1119.6,0.477
33567,33567,1119.6,0.477
33568,33568,1119.5999999999997,0.477
33569,33569,1119.51,0.477
33570,33570,1119.51,0.477
33571,33571,1119.51,0.477
33572,33572,1119.3709090909094,0.477
33573,33573,1119.3300000000004,0.477
33574,33574,1119.24,0.477
33575,33575,1119.24,0.477
33576,33576,1119.1500000000003,0.477
33577,33577,1119.12,0.477
33578,33578,1119.0600000000004,0.477
33579,33579,1119.0600000000004,0.477
33580,33580,1119.0600000000004,0.477
33581,33581,1119.0600000000004,0.477
33582,33582,1119.06,0.477
33583,33583,1118.9700000000003,0.477
33584,33584,1118.79,0.477
33585,33585,1118.79,0.477
33586,33586,1118.79,0.477
33587,33587,1118.7899999999997,0.477
33588,33588,1118.7,0.477
33589,33589,1118.7,0.477
33590,33590,1118.7,0.477
33591,33591,1118.6836363636364,0.477
33592,33592,1118.61,0.477
33593,33593,1118.5200000000002,0.477
33594,33594,1118.5200000000002,0.477
33595,33595,1118.52,0.477
33596,33596,1118.52,0.477
33597,33597,1118.4300000000003,0.477
33598,33598,1118.43,0.477
33599,33599,1118.43,0.477
33600,33600,1118.34,0.477
33601,33601,1118.34,0.477
33602,33602,1118.34,0.477
33603,33603,1118.34,0.477
33604,33604,1118.34,0.477
33605,33605,1118.34,0.477
33606,33606,1118.34,0.477
33607,33607,1118.34,0.477
33608,33608,1118.34,0.477
33609,33609,1118.2500000000002,0.477
33610,33610,1118.2499999999998,0.477
33611,33611,1118.16,0.477
33612,33612,1118.16,0.477
33613,33613,1118.0700000000004,0.477
33614,33614,1117.9800000000002,0.477
33615,33615,1117.9799999999998,0.477
33616,33616,1117.89,0.477
33617,33617,1117.8,0.477
33618,33618,1117.7999999999997,0.477
33619,33619,1117.71,0.477
33620,33620,1117.62,0.477
33621,33621,1117.53,0.477
33622,33622,1117.4400000000003,0.477
33623,33623,1117.4400000000003,0.476
33624,33624,1117.44,0.476
33625,33625,1117.4072727272728,0.476
33626,33626,1117.35,0.476
33627,33627,1117.2600000000002,0.476
33628,33628,1117.2600000000002,0.476
33629,33629,1117.2600000000002,0.476
33630,33630,1117.17,0.476
33631,33631,1117.17,0.476
33632,33632,1117.1699999999996,0.476
33633,33633,1117.1127272727272,0.476
33634,33634,1117.0800000000004,0.476
33635,33635,1117.0800000000004,0.476
33636,33636,1117.08,0.476
33637,33637,1116.936,0.476
33638,33638,1116.9163636363637,0.476
33639,33639,1116.9,0.476
33640,33640,1116.84,0.476
33641,33641,1116.828,0.476
33642,33642,1116.818181818182,0.476
33643,33643,1116.8100000000004,0.476
33644,33644,1116.72,0.476
33645,33645,1116.72,0.476
33646,33646,1116.63,0.476
33647,33647,1116.6218181818183,0.476
33648,33648,1116.6218181818183,0.476
33649,33649,1116.5400000000004,0.476
33650,33650,1116.5399999999997,0.476
33651,33651,1116.45,0.476
33652,33652,1116.45,0.476
33653,33653,1116.4499999999996,0.476
33654,33654,1116.36,0.476
33655,33655,1116.1799999999996,0.476
33656,33656,1116.0900000000004,0.476
33657,33657,1116.09,0.476
33658,33658,1116.072,0.476
33659,33659,1116.0000000000002,0.476
33660,33660,1116.0000000000002,0.476
33661,33661,1116.0000000000002,0.476
33662,33662,1116.0000000000002,0.476
33663,33663,1116.0,0.476
33664,33664,1116.0,0.476
33665,33665,1116.0,0.476
33666,33666,1115.91,0.476
33667,33667,1115.8363636363638,0.476
33668,33668,1115.82,0.476
33669,33669,1115.82,0.476
33670,33670,1115.82,0.476
33671,33671,1115.73,0.476
33672,33672,1115.64,0.476
33673,33673,1115.64,0.476
33674,33674,1115.64,0.476
33675,33675,1115.64,0.476
33676,33676,1115.5500000000004,0.476
33677,33677,1115.55,0.476
33678,33678,1115.55,0.476
33679,33679,1115.5418181818184,0.476
33680,33680,1115.4600000000003,0.476
33681,33681,1115.4600000000003,0.476
33682,33682,1115.37,0.476
33683,33683,1115.3454545454547,0.476
33684,33684,1115.3454545454547,0.476
33685,33685,1115.3454545454547,0.476
33686,33686,1115.2472727272727,0.476
33687,33687,1115.19,0.476
33688,33688,1115.1899999999996,0.475
33689,33689,1115.1899999999996,0.475
33690,33690,1115.1899999999996,0.475
33691,33691,1115.050909090909,0.475
33692,33692,1115.01,0.475
33693,33693,1114.9200000000003,0.475
33694,33694,1114.8300000000004,0.475
33695,33695,1114.8300000000004,0.475
33696,33696,1114.8300000000004,0.475
33697,33697,1114.74,0.475
33698,33698,1114.65,0.475
33699,33699,1114.5600000000004,0.475
33700,33700,1114.5600000000004,0.475
33701,33701,1114.3800000000003,0.475
33702,33702,1114.2900000000004,0.475
33703,33703,1114.29,0.475
33704,33704,1114.2654545454548,0.475
33705,33705,1114.2,0.475
33706,33706,1114.2,0.475
33707,33707,1114.1100000000004,0.475
33708,33708,1114.11,0.475
33709,33709,1114.0200000000002,0.475
33710,33710,1114.0200000000002,0.475
33711,33711,1114.02,0.475
33712,33712,1113.9709090909093,0.475
33713,33713,1113.8727272727274,0.475
33714,33714,1113.8400000000004,0.475
33715,33715,1113.84,0.475
33716,33716,1113.6763636363637,0.475
33717,33717,1113.6763636363637,0.475
33718,33718,1113.66,0.475
33719,33719,1113.66,0.475
33720,33720,1113.66,0.475
33721,33721,1113.588,0.475
33722,33722,1113.5700000000004,0.475
33723,33723,1113.4800000000002,0.475
33724,33724,1113.4800000000002,0.475
33725,33725,1113.39,0.475
33726,33726,1113.3818181818183,0.475
33727,33727,1113.3000000000004,0.475
33728,33728,1113.3,0.475
33729,33729,1113.21,0.475
33730,33730,1113.21,0.475
33731,33731,1113.21,0.475
33732,33732,1113.21,0.475
33733,33733,1113.21,0.475
33734,33734,1113.0872727272729,0.475
33735,33735,1113.0300000000002,0.475
33736,33736,1113.03,0.475
33737,33737,1112.9890909090911,0.475
33738,33738,1112.9400000000003,0.475
33739,33739,1112.9400000000003,0.475
33740,33740,1112.8909090909092,0.475
33741,33741,1112.7927272727277,0.475
33742,33742,1112.7600000000002,0.475
33743,33743,1112.6699999999996,0.475
33744,33744,1112.5200000000002,0.475
33745,33745,1112.5079999999996,0.475
33746,33746,1112.49,0.475
33747,33747,1112.4000000000003,0.475
33748,33748,1112.4,0.475
33749,33749,1112.4,0.475
33750,33750,1112.4,0.475
33751,33751,1112.4,0.475
33752,33752,1112.4,0.474
33753,33753,1112.22,0.474
33754,33754,1112.22,0.474
33755,33755,1112.22,0.474
33756,33756,1112.22,0.474
33757,33757,1112.2036363636364,0.474
33758,33758,1112.2036363636364,0.474
33759,33759,1112.04,0.474
33760,33760,1112.007272727273,0.474
33761,33761,1112.007272727273,0.474
33762,33762,1111.8600000000004,0.474
33763,33763,1111.86,0.474
33764,33764,1111.7700000000002,0.474
33765,33765,1111.77,0.474
33766,33766,1111.6800000000003,0.474
33767,33767,1111.6800000000003,0.474
33768,33768,1111.68,0.474
33769,33769,1111.68,0.474
33770,33770,1111.68,0.474
33771,33771,1111.5000000000002,0.474
33772,33772,1111.5,0.474
33773,33773,1111.5,0.474
33774,33774,1111.5,0.474
33775,33775,1111.5,0.474
33776,33776,1111.5,0.474
33777,33777,1111.41,0.474
33778,33778,1111.32,0.474
33779,33779,1111.2300000000002,0.474
33780,33780,1111.1400000000003,0.474
33781,33781,1111.14,0.474
33782,33782,1111.14,0.474
33783,33783,1111.05,0.474
33784,33784,1110.9599999999996,0.474
33785,33785,1110.9599999999996,0.474
33786,33786,1110.829090909091,0.474
33787,33787,1110.6,0.474
33788,33788,1110.5345454545457,0.474
33789,33789,1110.51,0.474
33790,33790,1110.51,0.474
33791,33791,1110.42,0.474
33792,33792,1110.42,0.474
33793,33793,1110.42,0.474
33794,33794,1110.33,0.474
33795,33795,1110.2400000000002,0.474
33796,33796,1110.24,0.474
33797,33797,1110.24,0.474
33798,33798,1110.24,0.474
33799,33799,1110.2399999999998,0.474
33800,33800,1110.1500000000003,0.474
33801,33801,1110.0600000000004,0.474
33802,33802,1110.024,0.474
33803,33803,1109.97,0.474
33804,33804,1109.97,0.474
33805,33805,1109.88,0.474
33806,33806,1109.8472727272726,0.474
33807,33807,1109.8472727272726,0.474
33808,33808,1109.7,0.474
33809,33809,1109.7,0.474
33810,33810,1109.6999999999996,0.474
33811,33811,1109.61,0.474
33812,33812,1109.61,0.474
33813,33813,1109.61,0.474
33814,33814,1109.5200000000002,0.474
33815,33815,1109.43,0.474
33816,33816,1109.43,0.473
33817,33817,1109.3563636363638,0.473
33818,33818,1109.2500000000002,0.473
33819,33819,1109.25,0.473
33820,33820,1109.16,0.473
33821,33821,1109.16,0.473
33822,33822,1108.98,0.473
33823,33823,1108.9636363636364,0.473
33824,33824,1108.89,0.473
33825,33825,1108.89,0.473
33826,33826,1108.8000000000004,0.473
33827,33827,1108.8000000000004,0.473
33828,33828,1108.8000000000004,0.473
33829,33829,1108.8000000000004,0.473
33830,33830,1108.8000000000004,0.473
33831,33831,1108.8000000000004,0.473
33832,33832,1108.8000000000004,0.473
33833,33833,1108.8000000000004,0.473
33834,33834,1108.8,0.473
33835,33835,1108.8,0.473
33836,33836,1108.8,0.473
33837,33837,1108.8,0.473
33838,33838,1108.8,0.473
33839,33839,1108.8,0.473
33840,33840,1108.8,0.473
33841,33841,1108.6690909090912,0.473
33842,33842,1108.6690909090908,0.473
33843,33843,1108.5709090909093,0.473
33844,33844,1108.44,0.473
33845,33845,1108.35,0.473
33846,33846,1108.35,0.473
33847,33847,1108.35,0.473
33848,33848,1108.2959999999996,0.473
33849,33849,1108.17,0.473
33850,33850,1108.17,0.473
33851,33851,1108.1699999999996,0.473
33852,33852,1108.0800000000004,0.473
33853,33853,1108.0800000000004,0.473
33854,33854,1108.0800000000004,0.473
33855,33855,1108.0800000000004,0.473
33856,33856,1108.0800000000004,0.473
33857,33857,1108.0800000000004,0.473
33858,33858,1108.08,0.473
33859,33859,1108.08,0.473
33860,33860,1108.0799999999997,0.473
33861,33861,1107.9000000000003,0.473
33862,33862,1107.9,0.473
33863,33863,1107.9,0.473
33864,33864,1107.756,0.473
33865,33865,1107.7200000000003,0.473
33866,33866,1107.72,0.473
33867,33867,1107.72,0.473
33868,33868,1107.6480000000001,0.473
33869,33869,1107.63,0.473
33870,33870,1107.5400000000004,0.473
33871,33871,1107.5400000000004,0.473
33872,33872,1107.54,0.473
33873,33873,1107.4909090909093,0.473
33874,33874,1107.4909090909089,0.473
33875,33875,1107.45,0.473
33876,33876,1107.4499999999996,0.473
33877,33877,1107.432,0.473
33878,33878,1107.36,0.473
33879,33879,1107.3599999999997,0.473
33880,33880,1107.2945454545456,0.472
33881,33881,1107.2700000000002,0.472
33882,33882,1107.2700000000002,0.472
33883,33883,1107.1800000000003,0.472
33884,33884,1107.18,0.472
33885,33885,1107.0981818181815,0.472
33886,33886,1107.0,0.472
33887,33887,1107.0,0.472
33888,33888,1106.9018181818185,0.472
33889,33889,1106.9018181818185,0.472
33890,33890,1106.7300000000002,0.472
33891,33891,1106.64,0.472
33892,33892,1106.64,0.472
33893,33893,1106.64,0.472
33894,33894,1106.55,0.472
33895,33895,1106.55,0.472
33896,33896,1106.46,0.472
33897,33897,1106.46,0.472
33898,33898,1106.4109090909092,0.472
33899,33899,1106.37,0.472
33900,33900,1106.37,0.472
33901,33901,1106.2800000000002,0.472
33902,33902,1106.28,0.472
33903,33903,1106.28,0.472
33904,33904,1106.28,0.472
33905,33905,1106.1900000000003,0.472
33906,33906,1106.136,0.472
33907,33907,1106.1163636363638,0.472
33908,33908,1106.1163636363638,0.472
33909,33909,1106.1,0.472
33910,33910,1106.1,0.472
33911,33911,1106.0100000000002,0.472
33912,33912,1106.0100000000002,0.472
33913,33913,1106.01,0.472
33914,33914,1105.8300000000004,0.472
33915,33915,1105.83,0.472
33916,33916,1105.8218181818183,0.472
33917,33917,1105.74,0.472
33918,33918,1105.74,0.472
33919,33919,1105.74,0.472
33920,33920,1105.65,0.472
33921,33921,1105.65,0.472
33922,33922,1105.65,0.472
33923,33923,1105.65,0.472
33924,33924,1105.56,0.472
33925,33925,1105.3800000000003,0.472
33926,33926,1105.38,0.472
33927,33927,1105.38,0.472
33928,33928,1105.330909090909,0.472
33929,33929,1105.3309090909088,0.472
33930,33930,1105.2,0.472
33931,33931,1105.2,0.472
33932,33932,1105.2,0.472
33933,33933,1105.2,0.472
33934,33934,1105.02,0.472
33935,33935,1104.93,0.472
33936,33936,1104.84,0.472
33937,33937,1104.732,0.472
33938,33938,1104.6600000000003,0.472
33939,33939,1104.66,0.472
33940,33940,1104.66,0.472
33941,33941,1104.66,0.472
33942,33942,1104.66,0.472
33943,33943,1104.6436363636362,0.472
33944,33944,1104.5700000000004,0.471
33945,33945,1104.57,0.471
33946,33946,1104.5699999999997,0.471
33947,33947,1104.4800000000002,0.471
33948,33948,1104.4800000000002,0.471
33949,33949,1104.4800000000002,0.471
33950,33950,1104.39,0.471
33951,33951,1104.3000000000004,0.471
33952,33952,1104.3,0.471
33953,33953,1104.3,0.471
33954,33954,1104.2099999999996,0.471
33955,33955,1104.2099999999996,0.471
33956,33956,1104.0300000000002,0.471
33957,33957,1104.0300000000002,0.471
33958,33958,1104.0,0.471
33959,33959,1103.9563636363637,0.471
33960,33960,1103.94,0.471
33961,33961,1103.9399999999996,0.471
33962,33962,1103.85,0.471
33963,33963,1103.85,0.471
33964,33964,1103.7600000000002,0.471
33965,33965,1103.7600000000002,0.471
33966,33966,1103.76,0.471
33967,33967,1103.6699999999996,0.471
33968,33968,1103.6618181818185,0.471
33969,33969,1103.5636363636363,0.471
33970,33970,1103.22,0.471
33971,33971,1103.1300000000003,0.471
33972,33972,1103.13,0.471
33973,33973,1103.13,0.471
33974,33974,1103.0727272727272,0.471
33975,33975,1102.9745454545457,0.471
33976,33976,1102.9745454545457,0.471
33977,33977,1102.9500000000003,0.471
33978,33978,1102.95,0.471
33979,33979,1102.95,0.471
33980,33980,1102.9499999999996,0.471
33981,33981,1102.86,0.471
33982,33982,1102.86,0.471
33983,33983,1102.7700000000002,0.471
33984,33984,1102.68,0.471
33985,33985,1102.68,0.471
33986,33986,1102.59,0.471
33987,33987,1102.59,0.471
33988,33988,1102.59,0.471
33989,33989,1102.5000000000002,0.471
33990,33990,1102.5,0.471
33991,33991,1102.4836363636364,0.471
33992,33992,1102.4100000000003,0.471
33993,33993,1102.23,0.471
33994,33994,1102.2299999999998,0.471
33995,33995,1102.14,0.471
33996,33996,1102.005,0.471
33997,33997,1101.9600000000003,0.471
33998,33998,1101.9600000000003,0.471
33999,33999,1101.87,0.471
34000,34000,1101.87,0.471
34001,34001,1101.8699999999997,0.471
34002,34002,1101.78,0.471
34003,34003,1101.78,0.471
34004,34004,1101.78,0.471
34005,34005,1101.698181818182,0.471
34006,34006,1101.69,0.471
34007,34007,1101.6899999999996,0.471
34008,34008,1101.6,0.471
34009,34009,1101.6,0.47
34010,34010,1101.6,0.47
34011,34011,1101.6,0.47
34012,34012,1101.6,0.47
34013,34013,1101.6,0.47
34014,34014,1101.6,0.47
34015,34015,1101.6,0.47
34016,34016,1101.5100000000002,0.47
34017,34017,1101.51,0.47
34018,34018,1101.42,0.47
34019,34019,1101.42,0.47
34020,34020,1101.3300000000004,0.47
34021,34021,1101.3300000000004,0.47
34022,34022,1101.33,0.47
34023,34023,1101.276,0.47
34024,34024,1101.2759999999996,0.47
34025,34025,1101.2400000000002,0.47
34026,34026,1101.24,0.47
34027,34027,1101.24,0.47
34028,34028,1101.15,0.47
34029,34029,1101.0600000000004,0.47
34030,34030,1101.06,0.47
34031,34031,1101.06,0.47
34032,34032,1100.9700000000003,0.47
34033,34033,1100.97,0.47
34034,34034,1100.8145454545456,0.47
34035,34035,1100.79,0.47
34036,34036,1100.6280000000004,0.47
34037,34037,1100.61,0.47
34038,34038,1100.61,0.47
34039,34039,1100.61,0.47
34040,34040,1100.5199999999998,0.47
34041,34041,1100.43,0.47
34042,34042,1100.34,0.47
34043,34043,1100.34,0.47
34044,34044,1100.25,0.47
34045,34045,1100.07,0.47
34046,34046,1100.0699999999997,0.47
34047,34047,1099.9799999999998,0.47
34048,34048,1099.872,0.47
34049,34049,1099.8000000000004,0.47
34050,34050,1099.8000000000004,0.47
34051,34051,1099.8,0.47
34052,34052,1099.8,0.47
34053,34053,1099.7100000000003,0.47
34054,34054,1099.6363636363637,0.47
34055,34055,1099.6363636363637,0.47
34056,34056,1099.6363636363637,0.47
34057,34057,1099.5300000000002,0.47
34058,34058,1099.53,0.47
34059,34059,1099.53,0.47
34060,34060,1099.35,0.47
34061,34061,1099.35,0.47
34062,34062,1099.3418181818179,0.47
34063,34063,1099.26,0.47
34064,34064,1099.26,0.47
34065,34065,1099.2436363636364,0.47
34066,34066,1099.0800000000004,0.47
34067,34067,1099.0800000000004,0.47
34068,34068,1099.0800000000004,0.47
34069,34069,1099.0800000000004,0.47
34070,34070,1099.0799999999997,0.47
34071,34071,1099.0472727272727,0.47
34072,34072,1099.0472727272727,0.47
34073,34073,1098.9,0.469
34074,34074,1098.9,0.469
34075,34075,1098.9,0.469
34076,34076,1098.8509090909092,0.469
34077,34077,1098.8509090909092,0.469
34078,34078,1098.7527272727273,0.469
34079,34079,1098.72,0.469
34080,34080,1098.63,0.469
34081,34081,1098.63,0.469
34082,34082,1098.458181818182,0.469
34083,34083,1098.1636363636362,0.469
34084,34084,1098.0900000000004,0.469
34085,34085,1098.09,0.469
34086,34086,1098.09,0.469
34087,34087,1098.0000000000002,0.469
34088,34088,1098.0000000000002,0.469
34089,34089,1098.0,0.469
34090,34090,1098.0,0.469
34091,34091,1098.0,0.469
34092,34092,1098.0,0.469
34093,34093,1097.967272727273,0.469
34094,34094,1097.9099999999996,0.469
34095,34095,1097.8690909090913,0.469
34096,34096,1097.8200000000004,0.469
34097,34097,1097.8200000000004,0.469
34098,34098,1097.8200000000004,0.469
34099,34099,1097.8200000000004,0.469
34100,34100,1097.82,0.469
34101,34101,1097.82,0.469
34102,34102,1097.82,0.469
34103,34103,1097.82,0.469
34104,34104,1097.6727272727271,0.469
34105,34105,1097.64,0.469
34106,34106,1097.604,0.469
34107,34107,1097.4600000000003,0.469
34108,34108,1097.2800000000002,0.469
34109,34109,1097.2800000000002,0.469
34110,34110,1097.28,0.469
34111,34111,1097.28,0.469
34112,34112,1097.1,0.469
34113,34113,1097.1,0.469
34114,34114,1097.01,0.469
34115,34115,1096.8872727272728,0.469
34116,34116,1096.8872727272728,0.469
34117,34117,1096.8300000000004,0.469
34118,34118,1096.789090909091,0.469
34119,34119,1096.74,0.469
34120,34120,1096.6500000000003,0.469
34121,34121,1096.6500000000003,0.469
34122,34122,1096.65,0.469
34123,34123,1096.65,0.469
34124,34124,1096.5600000000004,0.469
34125,34125,1096.5600000000004,0.469
34126,34126,1096.56,0.469
34127,34127,1096.4945454545457,0.469
34128,34128,1096.4945454545457,0.469
34129,34129,1096.4700000000003,0.469
34130,34130,1096.38,0.469
34131,34131,1096.2900000000004,0.469
34132,34132,1096.2900000000004,0.469
34133,34133,1096.2900000000004,0.469
34134,34134,1096.29,0.469
34135,34135,1096.2000000000003,0.469
34136,34136,1096.2,0.469
34137,34137,1096.2,0.468
34138,34138,1096.2,0.468
34139,34139,1096.1999999999996,0.468
34140,34140,1096.1999999999996,0.468
34141,34141,1096.11,0.468
34142,34142,1096.0200000000002,0.468
34143,34143,1095.984,0.468
34144,34144,1095.93,0.468
34145,34145,1095.93,0.468
34146,34146,1095.93,0.468
34147,34147,1095.84,0.468
34148,34148,1095.84,0.468
34149,34149,1095.84,0.468
34150,34150,1095.84,0.468
34151,34151,1095.807272727273,0.468
34152,34152,1095.768,0.468
34153,34153,1095.768,0.468
34154,34154,1095.709090909091,0.468
34155,34155,1095.66,0.468
34156,34156,1095.6109090909094,0.468
34157,34157,1095.5700000000004,0.468
34158,34158,1095.57,0.468
34159,34159,1095.5127272727277,0.468
34160,34160,1095.4800000000002,0.468
34161,34161,1095.4145454545453,0.468
34162,34162,1095.39,0.468
34163,34163,1095.39,0.468
34164,34164,1095.3,0.468
34165,34165,1095.2181818181818,0.468
34166,34166,1095.21,0.468
34167,34167,1095.1200000000006,0.468
34168,34168,1095.0120000000004,0.468
34169,34169,1094.94,0.468
34170,34170,1094.9399999999996,0.468
34171,34171,1094.8499999999997,0.468
34172,34172,1094.76,0.468
34173,34173,1094.76,0.468
34174,34174,1094.7272727272727,0.468
34175,34175,1094.6700000000003,0.468
34176,34176,1094.6700000000003,0.468
34177,34177,1094.6700000000003,0.468
34178,34178,1094.6700000000003,0.468
34179,34179,1094.629090909091,0.468
34180,34180,1094.629090909091,0.468
34181,34181,1094.5800000000004,0.468
34182,34182,1094.58,0.468
34183,34183,1094.5199999999998,0.468
34184,34184,1094.4900000000002,0.468
34185,34185,1094.49,0.468
34186,34186,1094.49,0.468
34187,34187,1094.49,0.468
34188,34188,1094.49,0.468
34189,34189,1094.4000000000003,0.468
34190,34190,1094.4000000000003,0.468
34191,34191,1094.4000000000003,0.468
34192,34192,1094.4,0.468
34193,34193,1094.4,0.468
34194,34194,1094.4,0.468
34195,34195,1094.4,0.468
34196,34196,1094.3100000000004,0.468
34197,34197,1094.3100000000004,0.468
34198,34198,1094.3100000000004,0.468
34199,34199,1094.31,0.468
34200,34200,1094.13,0.468
34201,34201,1094.13,0.467
34202,34202,1094.13,0.467
34203,34203,1094.0400000000004,0.467
34204,34204,1093.95,0.467
34205,34205,1093.95,0.467
34206,34206,1093.95,0.467
34207,34207,1093.9418181818182,0.467
34208,34208,1093.9418181818182,0.467
34209,34209,1093.8600000000004,0.467
34210,34210,1093.86,0.467
34211,34211,1093.8436363636363,0.467
34212,34212,1093.7700000000002,0.467
34213,34213,1093.7454545454543,0.467
34214,34214,1093.7454545454543,0.467
34215,34215,1093.68,0.467
34216,34216,1093.6799999999996,0.467
34217,34217,1093.6799999999996,0.467
34218,34218,1093.59,0.467
34219,34219,1093.5000000000002,0.467
34220,34220,1093.5000000000002,0.467
34221,34221,1093.5,0.467
34222,34222,1093.4999999999998,0.467
34223,34223,1093.4509090909094,0.467
34224,34224,1093.2300000000002,0.467
34225,34225,1093.2300000000002,0.467
34226,34226,1093.156363636364,0.467
34227,34227,1093.1563636363637,0.467
34228,34228,1093.14,0.467
34229,34229,1093.14,0.467
34230,34230,1093.14,0.467
34231,34231,1093.058181818182,0.467
34232,34232,1093.0581818181818,0.467
34233,34233,1093.0500000000004,0.467
34234,34234,1093.05,0.467
34235,34235,1092.9600000000003,0.467
34236,34236,1092.96,0.467
34237,34237,1092.96,0.467
34238,34238,1092.87,0.467
34239,34239,1092.87,0.467
34240,34240,1092.8618181818179,0.467
34241,34241,1092.78,0.467
34242,34242,1092.78,0.467
34243,34243,1092.6900000000003,0.467
34244,34244,1092.6900000000003,0.467
34245,34245,1092.6900000000003,0.467
34246,34246,1092.6900000000003,0.467
34247,34247,1092.6900000000003,0.467
34248,34248,1092.69,0.467
34249,34249,1092.69,0.467
34250,34250,1092.69,0.467
34251,34251,1092.69,0.467
34252,34252,1092.69,0.467
34253,34253,1092.69,0.467
34254,34254,1092.6899999999996,0.467
34255,34255,1092.6,0.467
34256,34256,1092.6,0.467
34257,34257,1092.6,0.467
34258,34258,1092.51,0.467
34259,34259,1092.4200000000003,0.467
34260,34260,1092.42,0.467
34261,34261,1092.3709090909092,0.467
34262,34262,1092.33,0.467
34263,34263,1092.2400000000002,0.467
34264,34264,1092.0763636363636,0.467
34265,34265,1091.97,0.467
34266,34266,1091.88,0.466
