,index,LoadHourlyAvg,ZoneName,SignalMonth,ZoneAreaSqFt
499,499,3455.4109090909096,CAV-02-5A-04,3,268.0
500,500,3453.9479999999994,CAV-02-5A-01,3,268.0
501,501,3453.66,CAV-02-5A-02,2,268.0
502,502,3453.03,CAV-02-5A-02,4,268.0
503,503,3452.67,CAV-02-5A-01,8,268.0
504,504,3452.4,CAV-02-3A-25,7,334.0
505,505,3452.170909090909,CAV-02-5A-04,9,268.0
506,506,3451.86,CAV-02-3A-25,1,334.0
507,507,3451.6800000000003,CAV-02-5A-01,1,268.0
508,508,3451.140000000001,CAV-02-3A-25,7,334.0
509,509,3450.9240000000004,CAV-02-5A-02,2,268.0
510,510,3449.16,CAV-02-5A-01,9,268.0
511,511,3448.98,CAV-02-5A-02,6,268.0
512,512,3448.890000000001,CAV-02-5A-04,9,268.0
513,513,3448.8327272727274,CAV-02-5A-02,8,268.0
514,514,3448.53,CAV-01-3A-18,2,250.0
515,515,3447.99,CAV-02-5A-04,10,268.0
516,516,3447.752727272727,CAV-01-3A-16,11,255.0
517,517,3447.6545454545458,CAV-01-3A-18,3,250.0
518,518,3447.3600000000006,CAV-01-3A-20,7,250.0
519,519,3444.6600000000003,CAV-02-3A-25,6,334.0
520,520,3444.2100000000005,CAV-01-3A-24,8,268.0
521,521,3443.923636363636,CAV-02-5A-02,7,268.0
522,522,3443.530909090909,CAV-02-3A-31,5,92.0
523,523,3442.7700000000004,CAV-02-3A-31,1,92.0
524,524,3441.600000000001,CAV-02-5A-04,2,268.0
525,525,3440.880000000001,CAV-02-5A-04,9,268.0
526,526,3439.1520000000005,CAV-02-5A-01,1,268.0
527,527,3438.72,CAV-02-5A-01,3,268.0
528,528,3437.2800000000007,CAV-01-3A-20,5,250.0
529,529,3437.1900000000005,CAV-01-3A-23,7,334.0
530,530,3436.2000000000003,CAV-01-3A-18,1,250.0
531,531,3434.4,CAV-02-5A-02,9,268.0
532,532,3434.31,CAV-02-3A-03,7,268.0
533,533,3433.5,CAV-01-3A-24,4,268.0
534,534,3433.5,CAV-01-3A-23,12,334.0
535,535,3433.1236363636363,CAV-01-3A-24,10,268.0
536,536,3432.534545454546,CAV-02-3A-04,5,268.0
537,537,3431.34,CAV-02-3A-02,12,268.0
538,538,3429.1800000000003,CAV-02-3A-31,6,92.0
539,539,3428.803636363637,CAV-02-5A-02,1,268.0
540,540,3428.8036363636365,CAV-02-5A-01,2,268.0
541,541,3427.560000000001,CAV-02-5A-04,2,268.0
542,542,3426.3,CAV-01-3A-20,6,250.0
543,543,3426.2100000000005,CAV-02-3A-04,10,268.0
544,544,3424.6800000000003,CAV-02-5A-02,4,268.0
545,545,3424.59,CAV-01-3A-24,1,268.0
546,546,3423.51,CAV-02-3A-02,8,268.0
547,547,3423.3300000000004,CAV-02-5A-04,2,268.0
548,548,3422.610000000001,CAV-01-3A-23,1,334.0
549,549,3419.73,CAV-02-5A-01,6,268.0
550,550,3417.3000000000006,CAV-02-3A-05,7,348.0
551,551,3414.96,CAV-02-3A-25,6,334.0
552,552,3413.34,CAV-02-3A-25,6,334.0
553,553,3413.25,CAV-02-5A-04,10,268.0
554,554,3412.7999999999997,CAV-02-5A-03,8,268.0
555,555,3412.53,CAV-02-5A-05,10,348.0
556,556,3412.44,CAV-02-3A-04,9,268.0
557,557,3411.7200000000003,CAV-02-5A-03,3,268.0
558,558,3410.1000000000004,CAV-01-3A-24,8,268.0
559,559,3409.8545454545456,CAV-01-3A-20,12,250.0
560,560,3408.3,CAV-02-3A-25,8,334.0
561,561,3408.171428571429,CAV-02-5A-01,3,268.0
562,562,3406.23,CAV-01-3A-20,7,250.0
563,563,3405.96,CAV-02-5A-03,1,268.0
564,564,3405.8699999999994,CAV-02-5A-01,1,268.0
565,565,3405.534545454546,CAV-01-3A-23,8,334.0
566,566,3404.9454545454546,CAV-02-5A-01,9,268.0
567,567,3401.5500000000006,CAV-01-3A-20,9,250.0
568,568,3401.2800000000007,CAV-02-5A-04,3,268.0
569,569,3400.74,CAV-01-3A-16,1,255.0
570,570,3397.7880000000005,CAV-01-3A-23,4,334.0
571,571,3397.4999999999995,CAV-02-5A-01,3,268.0
572,572,3396.5018181818177,CAV-02-3A-31,8,92.0
573,573,3396.403636363636,CAV-02-3A-05,8,348.0
574,574,3395.9700000000007,CAV-02-3A-31,8,92.0
575,575,3395.61,CAV-01-3A-23,5,334.0
576,576,3393.99,CAV-02-3A-25,5,334.0
577,577,3393.0654545454545,CAV-02-5A-02,2,268.0
578,578,3392.2800000000007,CAV-02-3A-25,7,334.0
579,579,3392.1900000000005,CAV-01-3A-23,10,334.0
580,580,3392.19,CAV-02-3A-31,4,92.0
581,581,3392.19,CAV-01-3A-24,12,268.0
582,582,3392.0100000000007,CAV-02-5A-04,2,268.0
583,583,3391.9560000000006,CAV-01-3A-16,1,255.0
584,584,3391.5240000000003,CAV-02-5A-01,2,268.0
585,585,3391.38,CAV-02-3A-25,5,334.0
586,586,3389.530909090909,CAV-02-3A-25,6,334.0
587,587,3388.23,CAV-02-3A-25,6,334.0
588,588,3388.0500000000006,CAV-01-3A-23,8,334.0
589,589,3387.6000000000004,CAV-02-5A-04,9,268.0
590,590,3387.51,CAV-02-5A-02,10,268.0
591,591,3385.98,CAV-02-3A-05,7,348.0
592,592,3383.9999999999995,CAV-02-5A-04,3,268.0
593,593,3383.9099999999994,CAV-02-3A-05,7,348.0
594,594,3381.8400000000006,CAV-01-3A-23,7,334.0
595,595,3381.185454545455,CAV-01-3A-24,1,268.0
596,596,3381.1200000000003,CAV-02-5A-02,2,268.0
597,597,3380.76,CAV-02-5A-04,2,268.0
598,598,3380.596363636364,CAV-01-3A-20,7,250.0
599,599,3380.49,CAV-02-5A-01,12,268.0
600,600,3380.4000000000005,CAV-02-5A-01,3,268.0
601,601,3378.534545454546,CAV-02-3A-25,3,334.0
602,602,3378.42,CAV-02-3A-04,1,268.0
603,603,3378.24,CAV-02-5A-01,9,268.0
604,604,3378.24,CAV-02-5A-04,2,268.0
605,605,3378.24,CAV-02-3A-25,7,334.0
606,606,3377.16,CAV-02-5A-03,2,268.0
607,607,3376.7999999999997,CAV-02-5A-04,2,268.0
608,608,3376.71,CAV-02-3A-04,9,268.0
609,609,3376.53,CAV-02-5A-04,10,268.0
610,610,3376.26,CAV-02-5A-03,5,268.0
611,611,3375.4500000000007,CAV-02-5A-01,12,268.0
612,612,3373.723636363637,CAV-02-5A-01,10,268.0
613,613,3373.65,CAV-02-3A-31,4,92.0
614,614,3373.38,CAV-02-5A-01,9,268.0
615,615,3373.11,CAV-02-5A-01,9,268.0
616,616,3372.03,CAV-01-3A-24,8,268.0
617,617,3371.76,CAV-02-3A-25,8,334.0
618,618,3370.41,CAV-01-3A-17,12,264.0
619,619,3369.6000000000004,CAV-02-5A-01,2,268.0
620,620,3369.24,CAV-02-3A-05,6,348.0
621,621,3367.7100000000005,CAV-02-3A-25,5,334.0
622,622,3367.7100000000005,CAV-01-3A-23,11,334.0
623,623,3366.179999999999,CAV-02-5A-01,2,268.0
624,624,3366.1636363636367,CAV-01-3A-24,1,268.0
625,625,3366.09,CAV-02-5A-03,8,268.0
626,626,3366.0000000000005,CAV-02-3A-25,8,334.0
627,627,3365.9099999999994,CAV-02-5A-01,3,268.0
628,628,3364.985454545455,CAV-01-3A-20,11,250.0
629,629,3362.4,CAV-02-3A-04,11,268.0
630,630,3362.4,CAV-02-5A-01,1,268.0
631,631,3361.5000000000005,CAV-02-3A-25,6,334.0
632,632,3360.96,CAV-01-3A-18,2,250.0
633,633,3360.870000000001,CAV-01-3A-23,7,334.0
634,634,3360.6,CAV-02-3A-25,7,334.0
635,635,3359.970000000001,CAV-02-3A-25,7,334.0
636,636,3359.88,CAV-02-3A-25,6,334.0
637,637,3359.290909090909,CAV-01-3A-24,1,268.0
638,638,3359.2500000000005,CAV-02-5A-02,2,268.0
639,639,3358.71,CAV-02-5A-04,2,268.0
640,640,3358.26,CAV-02-5A-03,4,268.0
641,641,3357.99,CAV-02-3A-25,8,334.0
642,642,3357.2880000000005,CAV-02-5A-01,3,268.0
643,643,3356.3160000000003,CAV-02-5A-01,9,268.0
644,644,3355.2000000000007,CAV-02-5A-02,9,268.0
645,645,3355.2000000000007,CAV-02-5A-03,8,268.0
646,646,3355.11,CAV-02-5A-01,2,268.0
647,647,3354.7745454545457,CAV-02-5A-02,4,268.0
648,648,3353.7927272727275,CAV-01-3A-24,1,268.0
649,649,3353.76,CAV-02-3A-25,9,334.0
650,650,3352.7127272727275,CAV-01-3A-20,8,250.0
651,651,3352.32,CAV-02-5A-01,3,268.0
652,652,3352.140000000001,CAV-02-3A-25,7,334.0
653,653,3351.96,CAV-02-5A-01,2,268.0
654,654,3351.632727272727,CAV-02-3A-25,6,334.0
655,655,3350.7900000000004,CAV-01-3A-24,12,268.0
656,656,3350.061818181818,CAV-02-5A-01,4,268.0
657,657,3348.2159999999994,CAV-02-5A-02,2,268.0
658,658,3348.1800000000003,CAV-02-5A-03,2,268.0
659,659,3348.0900000000006,CAV-02-5A-02,2,268.0
660,660,3348.09,CAV-02-5A-02,2,268.0
661,661,3347.91,CAV-02-5A-02,4,268.0
662,662,3347.64,CAV-02-3A-25,1,334.0
663,663,3347.1900000000005,CAV-01-3A-23,5,334.0
664,664,3346.65,CAV-01-3A-23,8,334.0
665,665,3345.9381818181823,CAV-02-5A-03,3,268.0
666,666,3344.58,CAV-02-5A-01,7,268.0
667,667,3344.58,CAV-02-5A-04,3,268.0
668,668,3344.2200000000007,CAV-02-3A-04,11,268.0
669,669,3343.9500000000003,CAV-01-3A-21,12,263.0
670,670,3343.770000000001,CAV-01-3A-20,7,250.0
671,671,3343.6800000000003,CAV-02-5A-03,10,268.0
672,672,3343.6800000000003,CAV-02-5A-04,8,268.0
673,673,3343.41,CAV-01-3A-24,8,268.0
674,674,3343.41,CAV-01-3A-20,12,250.0
675,675,3343.14,CAV-02-3A-31,6,92.0
676,676,3341.4300000000003,CAV-02-3A-04,2,268.0
677,677,3340.8000000000006,CAV-02-5A-01,2,268.0
678,678,3340.3500000000004,CAV-02-5A-01,4,268.0
679,679,3340.08,CAV-02-5A-03,10,268.0
680,680,3339.99,CAV-01-3A-23,8,334.0
681,681,3338.672727272728,CAV-02-3A-25,5,334.0
682,682,3337.2900000000004,CAV-02-5A-01,12,268.0
683,683,3336.9300000000007,CAV-01-3A-23,6,334.0
684,684,3336.7500000000005,CAV-02-3A-02,1,268.0
685,685,3336.7500000000005,CAV-01-3A-20,7,250.0
686,686,3334.320000000001,CAV-02-3A-25,5,334.0
687,687,3334.32,CAV-01-3A-15,3,255.0
688,688,3333.9600000000005,CAV-02-5A-01,3,268.0
689,689,3333.8700000000003,CAV-02-5A-04,7,268.0
690,690,3333.8700000000003,CAV-02-5A-01,2,268.0
691,691,3333.51,CAV-02-5A-03,2,268.0
692,692,3333.076363636364,CAV-01-3A-23,7,334.0
693,693,3332.97,CAV-02-3A-31,8,92.0
694,694,3332.880000000001,CAV-02-5A-02,4,268.0
695,695,3332.88,CAV-01-3A-23,8,334.0
696,696,3332.2500000000005,CAV-02-3A-05,6,348.0
697,697,3330.3272727272724,CAV-02-5A-01,9,268.0
698,698,3330.0327272727272,CAV-02-5A-01,12,268.0
699,699,3329.934545454546,CAV-01-3A-20,4,250.0
700,700,3329.3700000000003,CAV-01-3A-23,2,334.0
701,701,3328.74,CAV-01-3A-20,9,250.0
702,702,3328.47,CAV-02-5A-04,4,268.0
703,703,3328.380000000001,CAV-02-3A-25,12,334.0
704,704,3327.48,CAV-02-5A-02,2,268.0
705,705,3327.48,CAV-02-5A-02,4,268.0
706,706,3326.832,CAV-02-3A-25,6,334.0
707,707,3326.6945454545453,CAV-02-5A-03,7,268.0
708,708,3326.49,CAV-01-3A-23,2,334.0
709,709,3326.4,CAV-02-5A-01,2,268.0
710,710,3326.2036363636366,CAV-02-5A-03,10,268.0
711,711,3326.0400000000004,CAV-02-3A-31,4,92.0
712,712,3322.71,CAV-02-5A-04,4,268.0
713,713,3322.188000000001,CAV-02-5A-01,9,268.0
714,714,3322.0800000000013,CAV-02-5A-01,3,268.0
715,715,3320.01,CAV-01-3A-20,6,250.0
716,716,3318.938181818181,CAV-01-3A-18,12,250.0
717,717,3318.3000000000006,CAV-02-5A-02,12,268.0
718,718,3318.1199999999994,CAV-01-3A-18,2,250.0
719,719,3318.054545454546,CAV-01-3A-23,7,334.0
720,720,3317.5636363636363,CAV-01-3A-24,4,268.0
721,721,3317.4,CAV-02-3A-31,8,92.0
722,722,3317.4,CAV-02-3A-05,5,348.0
723,723,3316.6800000000007,CAV-02-3A-04,1,268.0
724,724,3315.8700000000003,CAV-01-3A-24,12,268.0
725,725,3315.7800000000007,CAV-01-3A-20,6,250.0
726,726,3315.7800000000007,CAV-01-3A-20,6,250.0
727,727,3315.51,CAV-02-5A-04,2,268.0
728,728,3315.33,CAV-01-3A-20,9,250.0
729,729,3314.9700000000007,CAV-02-3A-25,6,334.0
730,730,3314.61,CAV-01-3A-18,12,250.0
731,731,3314.070000000001,CAV-02-3A-31,7,92.0
732,732,3312.540000000001,CAV-01-3A-23,5,334.0
733,733,3310.2000000000007,CAV-02-5A-01,3,268.0
734,734,3309.2100000000005,CAV-01-3A-20,6,250.0
735,735,3309.1200000000003,CAV-02-3A-04,1,268.0
736,736,3308.8500000000004,CAV-01-3A-23,5,334.0
737,737,3308.5799999999995,CAV-02-5A-04,8,268.0
738,738,3307.77,CAV-02-3A-04,11,268.0
739,739,3307.549090909091,CAV-01-3A-24,1,268.0
740,740,3306.861818181819,CAV-01-3A-23,1,334.0
741,741,3306.7800000000007,CAV-02-5A-01,12,268.0
742,742,3305.25,CAV-02-5A-04,5,268.0
743,743,3305.16,CAV-02-5A-04,2,268.0
744,744,3304.980000000001,CAV-02-3A-31,8,92.0
745,745,3304.44,CAV-02-5A-03,2,268.0
746,746,3304.3500000000004,CAV-02-5A-01,9,268.0
747,747,3303.99,CAV-02-5A-01,9,268.0
748,748,3303.720000000001,CAV-01-3A-20,7,250.0
749,749,3303.1309090909094,CAV-01-3A-23,8,334.0
750,750,3302.1900000000005,CAV-01-3A-20,6,250.0
751,751,3300.804,CAV-02-5A-03,11,268.0
752,752,3299.9400000000005,CAV-02-3A-25,2,334.0
753,753,3298.909090909091,CAV-02-5A-04,10,268.0
754,754,3298.77,CAV-01-3A-21,8,263.0
755,755,3298.6800000000007,CAV-02-3A-25,12,334.0
756,756,3298.32,CAV-01-3A-11,4,269.0
757,757,3297.9600000000005,CAV-02-5A-01,5,268.0
758,758,3297.829090909091,CAV-02-3A-25,7,334.0
759,759,3297.6000000000004,CAV-02-5A-01,2,268.0
760,760,3297.6,CAV-02-3A-03,3,268.0
761,761,3297.6,CAV-01-3A-24,1,268.0
762,762,3295.710000000001,CAV-02-5A-02,4,268.0
763,763,3295.08,CAV-01-3A-23,7,334.0
764,764,3294.617142857144,CAV-02-5A-05,2,348.0
765,765,3294.2700000000004,CAV-02-5A-03,7,268.0
766,766,3293.550000000001,CAV-02-5A-01,3,268.0
767,767,3293.01,CAV-02-3A-25,6,334.0
768,768,3292.7040000000006,CAV-02-3A-25,3,334.0
769,769,3291.3000000000006,CAV-02-3A-25,6,334.0
770,770,3290.31,CAV-02-5A-02,4,268.0
771,771,3290.13,CAV-02-5A-04,4,268.0
772,772,3289.9500000000003,CAV-02-5A-02,9,268.0
773,773,3289.86,CAV-02-3A-25,7,334.0
774,774,3289.4100000000003,CAV-02-5A-02,4,268.0
775,775,3288.960000000001,CAV-01-3A-18,2,250.0
776,776,3288.384,CAV-02-3A-04,2,268.0
777,777,3287.7900000000004,CAV-02-3A-25,9,334.0
778,778,3287.61,CAV-02-5A-04,3,268.0
779,779,3287.16,CAV-02-3A-03,8,268.0
780,780,3287.07,CAV-02-5A-04,4,268.0
781,781,3287.07,CAV-02-5A-02,4,268.0
782,782,3286.26,CAV-02-5A-01,12,268.0
783,783,3284.476363636364,CAV-02-3A-31,4,92.0
784,784,3283.6320000000005,CAV-02-5A-04,2,268.0
785,785,3283.2981818181825,CAV-02-5A-03,10,268.0
786,786,3283.2000000000003,CAV-02-5A-01,9,268.0
787,787,3283.2000000000003,CAV-02-5A-01,6,268.0
788,788,3283.2000000000003,CAV-02-5A-02,2,268.0
789,789,3283.2000000000003,CAV-02-5A-01,10,268.0
790,790,3283.2000000000003,CAV-02-5A-03,1,268.0
791,791,3283.2000000000003,CAV-02-5A-04,10,268.0
792,792,3283.2000000000003,CAV-02-5A-03,11,268.0
793,793,3282.8072727272734,CAV-02-3A-25,7,334.0
794,794,3281.850000000001,CAV-02-3A-25,9,334.0
795,795,3280.32,CAV-01-3A-24,1,268.0
796,796,3279.3300000000013,CAV-02-5A-03,9,268.0
797,797,3279.1745454545453,CAV-02-5A-02,4,268.0
798,798,3277.890000000001,CAV-01-3A-24,7,268.0
799,799,3277.112727272728,CAV-01-3A-24,12,268.0
800,800,3275.738181818182,CAV-02-5A-02,9,268.0
801,801,3275.208,CAV-02-5A-04,8,268.0
802,802,3274.952727272727,CAV-02-5A-01,1,268.0
803,803,3274.7563636363634,CAV-01-3A-23,10,334.0
804,804,3274.4700000000007,CAV-01-3A-20,9,250.0
805,805,3274.2000000000007,CAV-02-3A-25,7,334.0
806,806,3272.9400000000005,CAV-01-3A-16,11,255.0
807,807,3272.890909090909,CAV-02-3A-31,8,92.0
808,808,3272.724000000001,CAV-01-3A-23,7,334.0
809,809,3271.2218181818184,CAV-02-5A-03,9,268.0
810,810,3270.829090909091,CAV-02-5A-03,11,268.0
811,811,3270.6000000000004,CAV-02-3A-03,5,268.0
812,812,3269.25,CAV-02-3A-31,5,92.0
813,813,3268.3500000000004,CAV-02-5A-01,9,268.0
814,814,3268.1700000000005,CAV-01-3A-16,11,255.0
815,815,3267.5890909090917,CAV-01-3A-18,1,250.0
816,816,3266.3700000000003,CAV-01-3A-24,8,268.0
817,817,3266.0181818181823,CAV-01-3A-20,9,250.0
818,818,3265.2000000000003,CAV-02-5A-04,2,268.0
819,819,3265.2000000000003,CAV-02-3A-02,8,268.0
820,820,3264.66,CAV-02-5A-03,10,268.0
821,821,3264.6240000000003,CAV-02-5A-04,7,268.0
822,822,3264.390000000001,CAV-01-3A-21,8,263.0
823,823,3264.2100000000005,CAV-02-3A-04,1,268.0
824,824,3264.152727272728,CAV-02-5A-04,7,268.0
825,825,3263.939999999999,CAV-02-3A-25,8,334.0
826,826,3263.0727272727268,CAV-01-3A-18,1,250.0
827,827,3262.23,CAV-02-5A-01,9,268.0
828,828,3261.992727272728,CAV-01-3A-18,1,250.0
829,829,3261.992727272728,CAV-01-3A-24,10,268.0
830,830,3261.4200000000005,CAV-02-5A-03,3,268.0
831,831,3259.890000000001,CAV-01-3A-24,4,268.0
832,832,3259.6363636363635,CAV-02-5A-03,10,268.0
833,833,3259.08,CAV-02-5A-03,11,268.0
834,834,3258.63,CAV-02-5A-01,6,268.0
835,835,3258.2700000000004,CAV-02-5A-01,5,268.0
836,836,3258.2618181818184,CAV-02-3A-25,7,334.0
837,837,3257.9100000000003,CAV-02-3A-04,12,268.0
838,838,3257.82,CAV-02-3A-25,8,334.0
839,839,3257.82,CAV-02-5A-04,9,268.0
840,840,3257.55,CAV-02-3A-25,6,334.0
841,841,3256.494545454545,CAV-02-5A-02,10,268.0
842,842,3256.47,CAV-01-3A-23,2,334.0
843,843,3254.4,CAV-02-5A-04,8,268.0
844,844,3254.4,CAV-02-5A-04,3,268.0
845,845,3254.3099999999995,CAV-02-3A-04,2,268.0
846,846,3253.8600000000006,CAV-02-3A-05,12,348.0
847,847,3253.86,CAV-02-5A-04,4,268.0
848,848,3253.6800000000003,CAV-01-3A-20,7,250.0
849,849,3253.140000000001,CAV-01-3A-24,10,268.0
850,850,3253.1399999999994,CAV-02-3A-03,7,268.0
851,851,3252.4200000000005,CAV-01-3A-18,2,250.0
852,852,3249.4500000000007,CAV-01-3A-23,9,334.0
853,853,3247.4700000000007,CAV-02-3A-03,3,268.0
854,854,3247.2000000000003,CAV-02-5A-01,9,268.0
855,855,3244.8,CAV-02-5A-03,12,268.0
856,856,3244.23,CAV-02-3A-31,8,92.0
857,857,3243.9600000000005,CAV-01-3A-24,8,268.0
858,858,3243.42,CAV-02-5A-03,2,268.0
859,859,3242.1600000000003,CAV-02-5A-03,11,268.0
860,860,3242.1600000000003,CAV-02-5A-01,9,268.0
861,861,3240.63,CAV-01-3A-23,12,334.0
862,862,3239.46,CAV-01-3A-23,4,334.0
863,863,3239.01,CAV-01-3A-20,9,250.0
864,864,3238.625454545455,CAV-02-3A-31,5,92.0
865,865,3236.6700000000005,CAV-01-3A-16,2,255.0
866,866,3236.67,CAV-02-5A-04,8,268.0
867,867,3236.400000000001,CAV-01-3A-21,8,263.0
868,868,3235.95,CAV-02-5A-02,4,268.0
869,869,3235.896,CAV-02-5A-01,10,268.0
870,870,3235.86,CAV-02-5A-04,9,268.0
871,871,3235.770000000001,CAV-02-3A-25,6,334.0
872,872,3235.5900000000006,CAV-02-5A-02,4,268.0
873,873,3235.4836363636364,CAV-02-5A-04,4,268.0
874,874,3235.41,CAV-02-3A-03,1,268.0
875,875,3235.385454545455,CAV-01-3A-18,12,250.0
876,876,3235.32,CAV-02-5A-04,3,268.0
877,877,3234.6981818181816,CAV-01-3A-18,6,250.0
878,878,3234.6,CAV-01-3A-15,11,255.0
879,879,3234.3300000000004,CAV-02-3A-25,7,334.0
880,880,3232.7999999999997,CAV-02-5A-01,12,268.0
881,881,3232.6200000000003,CAV-01-3A-20,7,250.0
882,882,3232.3418181818183,CAV-02-5A-02,6,268.0
883,883,3231.5563636363645,CAV-01-3A-23,8,334.0
884,884,3231.540000000001,CAV-01-3A-20,9,250.0
885,885,3230.1720000000005,CAV-02-3A-04,2,268.0
886,886,3229.9200000000005,CAV-02-5A-04,9,268.0
887,887,3229.38,CAV-02-5A-01,10,268.0
888,888,3229.11,CAV-01-3A-23,7,334.0
889,889,3228.512727272728,CAV-02-5A-01,9,268.0
890,890,3228.336,CAV-02-5A-03,12,268.0
891,891,3228.218181818182,CAV-02-5A-03,1,268.0
892,892,3228.120000000001,CAV-01-3A-23,2,334.0
893,893,3228.1200000000003,CAV-02-3A-02,8,268.0
894,894,3227.8254545454547,CAV-02-5A-02,6,268.0
895,895,3227.5800000000004,CAV-02-5A-01,5,268.0
896,896,3226.230000000001,CAV-01-3A-21,6,263.0
897,897,3226.140000000001,CAV-02-3A-31,2,92.0
898,898,3226.0500000000006,CAV-01-3A-21,7,263.0
899,899,3225.6000000000004,CAV-02-5A-03,10,268.0
900,900,3225.6000000000004,CAV-01-3A-21,2,263.0
901,901,3224.781818181818,CAV-02-3A-25,5,334.0
902,902,3223.996363636364,CAV-01-3A-22,6,263.0
903,903,3223.8981818181824,CAV-02-5A-03,3,268.0
904,904,3223.6036363636363,CAV-01-3A-24,8,268.0
905,905,3223.440000000001,CAV-01-3A-23,3,334.0
906,906,3222.4500000000003,CAV-02-3A-25,8,334.0
907,907,3222.0900000000006,CAV-01-3A-18,1,250.0
908,908,3221.1000000000004,CAV-01-3A-23,1,334.0
909,909,3220.952727272728,CAV-01-3A-23,9,334.0
910,910,3220.5600000000004,CAV-02-5A-02,6,268.0
911,911,3220.461818181818,CAV-02-3A-04,2,268.0
912,912,3219.57,CAV-01-3A-20,7,250.0
913,913,3218.85,CAV-01-3A-23,6,334.0
914,914,3218.76,CAV-02-3A-25,4,334.0
915,915,3218.616,CAV-02-5A-01,10,268.0
916,916,3218.4,CAV-02-5A-01,6,268.0
917,917,3218.4,CAV-02-5A-01,6,268.0
918,918,3218.310000000001,CAV-01-3A-24,6,268.0
919,919,3218.0399999999995,CAV-01-3A-23,8,334.0
920,920,3217.86,CAV-02-5A-01,7,268.0
921,921,3217.6800000000003,CAV-02-5A-01,2,268.0
922,922,3217.5,CAV-01-3A-24,4,268.0
923,923,3217.2120000000004,CAV-01-3A-16,1,255.0
924,924,3216.927272727273,CAV-02-5A-01,1,268.0
925,925,3216.6900000000005,CAV-02-3A-25,5,334.0
926,926,3216.338181818181,CAV-02-5A-03,3,268.0
927,927,3216.0000000000005,CAV-02-5A-01,3,268.0
928,928,3215.97,CAV-02-5A-03,10,268.0
929,929,3215.5200000000004,CAV-01-3A-23,8,334.0
930,930,3215.3400000000006,CAV-01-3A-21,11,263.0
931,931,3215.16,CAV-02-3A-25,11,334.0
932,932,3215.16,CAV-02-5A-01,12,268.0
933,933,3215.07,CAV-02-3A-25,7,334.0
934,934,3214.7100000000005,CAV-01-3A-23,12,334.0
935,935,3214.7100000000005,CAV-02-3A-25,7,334.0
936,936,3214.6200000000003,CAV-02-5A-02,6,268.0
937,937,3214.3500000000004,CAV-02-5A-04,12,268.0
938,938,3214.188,CAV-02-5A-01,11,268.0
939,939,3212.4600000000005,CAV-02-5A-01,12,268.0
940,940,3212.370000000001,CAV-01-3A-20,7,250.0
941,941,3212.1000000000004,CAV-01-3A-23,7,334.0
942,942,3211.83,CAV-02-5A-02,9,268.0
943,943,3211.74,CAV-02-5A-02,4,268.0
944,944,3211.56,CAV-01-3A-18,5,250.0
945,945,3211.2900000000004,CAV-02-5A-04,2,268.0
946,946,3211.2000000000003,CAV-02-5A-03,2,268.0
947,947,3210.9300000000003,CAV-02-3A-31,9,92.0
948,948,3210.9300000000003,CAV-01-3A-18,6,250.0
949,949,3209.67,CAV-02-3A-03,4,268.0
950,950,3209.130000000001,CAV-02-3A-25,7,334.0
951,951,3208.9500000000003,CAV-02-5A-05,2,348.0
952,952,3207.78,CAV-02-5A-04,9,268.0
953,953,3207.06,CAV-02-5A-04,3,268.0
954,954,3206.88,CAV-02-3A-04,12,268.0
955,955,3205.8720000000003,CAV-02-5A-01,12,268.0
956,956,3205.6363636363635,CAV-02-3A-25,6,334.0
957,957,3205.440000000001,CAV-01-3A-24,7,268.0
958,958,3205.26,CAV-01-3A-23,6,334.0
959,959,3204.684,CAV-02-5A-01,11,268.0
960,960,3204.1800000000007,CAV-02-5A-02,4,268.0
961,961,3204.0000000000005,CAV-01-3A-24,8,268.0
962,962,3203.8690909090915,CAV-02-3A-25,5,334.0
963,963,3203.28,CAV-02-5A-04,10,268.0
964,964,3202.0200000000004,CAV-02-5A-04,8,268.0
965,965,3201.905454545455,CAV-02-5A-01,2,268.0
966,966,3201.480000000001,CAV-01-3A-20,4,250.0
967,967,3201.414545454546,CAV-01-3A-24,8,268.0
968,968,3201.0218181818186,CAV-02-5A-02,2,268.0
969,969,3200.7960000000003,CAV-01-3A-23,11,334.0
970,970,3200.67,CAV-01-3A-18,1,250.0
971,971,3200.432727272728,CAV-02-5A-04,11,268.0
972,972,3200.13,CAV-02-5A-02,4,268.0
973,973,3200.0400000000004,CAV-02-5A-01,12,268.0
974,974,3199.8600000000006,CAV-02-3A-25,6,334.0
975,975,3199.86,CAV-02-5A-02,4,268.0
976,976,3198.8700000000003,CAV-02-5A-03,7,268.0
977,977,3198.24,CAV-02-3A-05,3,348.0
978,978,3198.15,CAV-02-5A-04,2,268.0
979,979,3197.16,CAV-02-3A-25,5,334.0
980,980,3196.8000000000006,CAV-02-5A-04,8,268.0
981,981,3196.8,CAV-02-5A-02,6,268.0
982,982,3196.8,CAV-02-5A-03,8,268.0
983,983,3196.8,CAV-02-5A-05,8,348.0
984,984,3196.8,CAV-02-5A-01,10,268.0
985,985,3196.8,CAV-02-5A-02,4,268.0
986,986,3196.44,CAV-02-3A-25,6,334.0
987,987,3196.210909090909,CAV-02-3A-25,8,334.0
988,988,3195.504,CAV-02-3A-31,8,92.0
989,989,3195.090000000001,CAV-01-3A-23,4,334.0
990,990,3194.5500000000006,CAV-01-3A-23,10,334.0
